exponent,min_runtime_old,min_runtime_new
2268,0.0005745099988416769,0.00012454999523470178
2269,0.0006423000013455749,0.00012967999646207318
2270,0.001091660000383854,0.00015088100190041587
2271,0.000596461002714932,0.00013465099618770182
2272,0.0006056700003682636,0.0001243899969267659
2273,0.0005838099968968891,0.00012553999840747565
2274,0.0005752999932155944,0.00012433099618647248
2275,0.0005850189991178922,0.04189553700416582
2276,0.0006570799960172735,0.0001312099993810989
2277,0.0006483289980678819,0.00012580899783642963
2278,0.0011216300044907257,0.0001453400036552921
2279,0.00073102000169456,0.00013077000039629638
2280,0.0006321390028460883,0.0001262399964616634
2281,0.0005814000032842159,0.00012622900248970836
2282,0.0009471989978919737,0.00014340000052470714
2283,0.0006302510009845719,0.00015177999739535153
2284,0.0007359000010183081,0.00013604999548988417
2285,0.0005877790026715957,0.00013925900566391647
2286,0.00061179899785202,0.00012689099821727723
2287,0.0006105499996920116,0.00014083999849390239
2288,0.0009787000017240644,0.00015179999900283292
2289,0.001322420001088176,0.0001491699949838221
2290,0.0009295999989262782,0.00014833999739494175
2291,0.0008712310009286739,0.00017351999849779531
2292,0.0006238409987417981,0.0001293599998462014
2293,0.000932770999497734,0.00014679999731015414
2294,0.0009030799992615357,0.00014944999566068873
2295,0.0009235800025635399,0.00014863999967928976
2296,0.0009598709948477335,0.00016871099796844646
2297,0.0010890100020333193,0.00015848100156290457
2298,0.0010881799971684813,0.0001538299984531477
2299,0.0010719399942900054,0.0001541800011182204
2300,0.0010964199973386712,0.0001558599979034625
2301,0.0012509600055636838,0.000154310000652913
2302,0.0010784500045701861,0.00015304100088542327
2303,0.0011185000039404258,0.00015782999980729073
2304,0.0012653599987970665,0.00015084000187925994
2305,0.0010693299991544336,0.00015240000357152894
2306,0.0010931289943982847,0.0001568910010973923
2307,0.0010960600047837943,0.00015364999853773043
2308,0.000704799997038208,0.00013164000120013952
2309,0.001051800005370751,0.00013377999857766554
2310,0.001097799999115523,0.0001527010026620701
2311,0.001097070002288092,0.00015592000272590667
2312,0.0011281199986115098,0.0001529789951746352
2313,0.001070149002771359,0.00016504000086570159
2314,0.001076320004358422,0.000164079996466171
2315,0.0009492600001976825,0.00019061999773839489
2316,0.001102459995308891,0.00017456000205129385
2317,0.0010155299969483167,0.00020299000607337803
2318,0.0011037189979106188,0.00017551999917486683
2319,0.0009553599957143888,0.00017015999765135348
2320,0.0012625699964701198,0.00020427999697858468
2321,0.001146449998486787,0.00016885000513866544
2322,0.0013224600043031387,0.00021035999816376716
2323,0.0013179300003685057,0.00025848999939626083
2324,0.001910100007080473,0.00015797000378370285
2325,0.0011384489989723079,0.00015675000031478703
2326,0.0011572900039027445,0.000203650000912603
2327,0.0014027500001247972,0.00015687000268371776
2328,0.0011943700010306202,0.000201091002963949
2329,0.0011064600039389916,0.00015542999608442187
2330,0.0009395000015501864,0.00017116999515565112
2331,0.0017756599991116673,0.00015870000061113387
2332,0.0010121000013896264,0.0001828500026022084
2333,0.0009358800016343594,0.0002416200004518032
2334,0.0011028700027964078,0.00015102000179467723
2335,0.0009117300069192424,0.0001832590060075745
2336,0.003215878998162225,0.0001507400011178106
2337,0.0014158400008454919,0.00015159000031417236
2338,0.0009477099956711754,0.0001512300004833378
2339,0.003818678997049574,0.0001523000028100796
2340,0.0035799890029011294,0.00015138999879127368
2341,0.0009759699969436042,0.00015505000192206353
2342,0.0009392089996254072,0.00015804900613147765
2343,0.001005789999908302,0.00016247999883489683
2344,0.0009587099993950687,0.00015762000111863017
2345,0.0010973690004902892,0.0002653600022313185
2346,0.0012593799983733334,0.0001867399987531826
2347,0.000979709999228362,0.00016186900029424578
2348,0.0009546600049361587,0.0001654799998505041
2349,0.0010225000005448237,0.0001581800024723634
2350,0.0010720799982664175,0.00015621000056853518
2351,0.0009086600039154291,0.05183458599640289
2352,0.0009937599970726296,0.0001598289964022115
2353,0.0013552689997595735,0.00016006999794626608
2354,0.0014586600009351969,0.0002187489953939803
2355,0.0010181689940509386,0.00015377999807242304
2356,0.0009955400018952787,0.00015749000158393756
2357,0.0010903299989877269,0.00015909100329736248
2358,0.0009035300026880577,0.0001594600034877658
2359,0.0008585899995523505,0.00016226000298047438
2360,0.0011845799963339232,0.00016242000128841028
2361,0.0009584699946572073,0.00016385000344598666
2362,0.0009570499969413504,0.00016123000386869535
2363,0.0009780199980014004,0.0001646999953663908
2364,0.001894979999633506,0.00016550999862374738
2365,0.0046223489989642985,0.00019210000027669594
2366,0.0058470000003580935,0.00016104999667732045
2367,0.006213889995706268,0.00016096100443974137
2368,0.002166830003261566,0.0013694189983652905
2369,0.0010054390004370362,0.00015530000382568687
2370,0.002048410002316814,0.00020298000163165852
2371,0.0009933399996953085,0.00015785000141477212
2372,0.004894339996099006,0.00015544900088571012
2373,0.0015516299972659908,0.000184090000402648
2374,0.001000559001113288,0.00016165000124601647
2375,0.002788429999782238,0.00015692900342401117
2376,0.0009734689956530929,0.00015563999477308244
2377,0.0009866300024441443,0.0001564699996379204
2378,0.0009444300012546591,0.00015751000319141895
2379,0.0009866399996099062,0.0001551000023027882
2380,0.000997700000880286,0.00015689999418100342
2381,0.0009680199946160428,0.0001538700016681105
2382,0.000940470999921672,0.00017359999765176326
2383,0.0009623099977034144,0.00015518000145675614
2384,0.005024688995035831,0.00016368000069633126
2385,0.0009885789986583404,0.00018321999959880486
2386,0.0010828000013134442,0.0007629300016560592
2387,0.0010379099985584617,0.0002409290027571842
2388,0.0010179900054936297,0.00019561000226531178
2389,0.0010039300032076426,0.0001761499952408485
2390,0.0009892199959722348,0.00015590000111842528
2391,0.0013789090007776394,0.0001597500013303943
2392,0.0009940399977494963,0.0001518200006103143
2393,0.0010090200012200512,0.00015871000505285338
2394,0.0012291599996387959,0.00016260000120382756
2395,0.0010001310001825914,0.00019468100072117522
2396,0.0009948599981726147,0.00016341999435098842
2397,0.001008459999866318,0.0001631499981158413
2398,0.0010302110022166744,0.0009365399964735843
2399,0.0010731599977589212,0.0001871900021797046
2400,0.001013260000036098,0.0002189310034736991
2401,0.0011128400001325645,0.00015877999976510182
2402,0.0014857200003461912,0.0002411499954177998
2403,0.000997559996903874,0.00034450999373802915
2404,0.0009901700032060035,0.00018913999520009384
2405,0.0010327900017728098,0.0001632899948162958
2406,0.0011222500033909455,0.00018269900465384126
2407,0.0010324299946660176,0.00017008999566314742
2408,0.0010282000002916902,0.00017334899894194677
2409,0.0009424199961358681,0.00017910000315168872
2410,0.0010626899966155179,0.00026888000138569623
2411,0.003541260004567448,0.00021508000645553693
2412,0.0010144900006707758,0.00017101999401347712
2413,0.0009662200027378276,0.0001667199976509437
2414,0.0012291100065340288,0.00016958999913185835
2415,0.0009976099972845986,0.00017255000420846045
2416,0.027604738002992235,0.00016684900037944317
2417,0.0010180899989791214,0.00016692999633960426
2418,0.0009320399985881522,0.00017101000412367284
2419,0.0010018499961006455,0.0001731689990265295
2420,0.00454179999360349,0.00016329000209225342
2421,0.0010737199991126545,0.00016319000133080408
2422,0.0010199110038229264,0.00016365999908884987
2423,0.001031870000588242,0.00016423000488430262
2424,0.0010066199974971823,0.00017324999498669058
2425,0.0010605100032989867,0.00017156000103568658
2426,0.0012888999990536831,0.00017366099928040057
2427,0.0010704689993872307,0.00017156000103568658
2428,0.0010777299976325594,0.00016917000175453722
2429,0.0008656900026835501,0.00018490000366000459
2430,0.0010152500035474077,0.00016884999786270782
2431,0.001120979999541305,0.0001797599979909137
2432,0.0014480799945886247,0.0001646189994062297
2433,0.0010689499977161177,0.0001758799990057014
2434,0.001019939998514019,0.00021097999706398696
2435,0.0009370900006615557,0.00015759999951114878
2436,0.0007467200048267841,0.0001924600001075305
2437,0.0010558600042713806,0.00018137000006390736
2438,0.0012127499940106645,0.0001904500022646971
2439,0.0010686199966585264,0.00015362000704044476
2440,0.0012013099985779263,0.0001495889955549501
2441,0.0010066399991046637,0.00017534999642521143
2442,0.0008398599966312759,0.00017682999896351248
2443,0.0010064500020234846,0.00016789999790489674
2444,0.0024728689968469553,0.00016897000023163855
2445,0.002806199001497589,0.00017037000361597165
2446,0.0010423799976706505,0.0001867199971457012
2447,0.0009757189982337877,0.00016898000467335805
2448,0.000997138995444402,0.00016635999782010913
2449,0.0011605300023802556,0.0002175899935537018
2450,0.001960059998964425,0.00016768999921623617
2451,0.0012411099960445426,0.00016831999528221786
2452,0.0009955689965863712,0.00017781000497052446
2453,0.0010556490015005693,0.00017063999985111877
2454,0.001071869999577757,0.0001699599961284548
2455,0.0011330500055919401,0.00020523000421235338
2456,0.0009844890009844676,0.00020840000070165843
2457,0.0010923309964709915,0.0001896499961731024
2458,0.0011404500037315302,0.00017937999655259773
2459,0.005255130003206432,0.00018427099712425843
2460,0.001004530000500381,0.00020530899928417057
2461,0.0013299199999892153,0.00020296000002417713
2462,0.0014072300036787055,0.00029507999715860933
2463,0.0012787499945261516,0.00018351999460719526
2464,0.0011924999998882413,0.0001832999987527728
2465,0.0013052889989921823,0.0001878809998743236
2466,0.0012304999982006848,0.0002545300012570806
2467,0.0013626700019813143,0.00018456999532645568
2468,0.0012048400021740235,0.00018475999968359247
2469,0.0013248300019768067,0.00018696000188356265
2470,0.0012205799939692952,0.00021838999964529648
2471,0.001364249998005107,0.00021754000044893473
2472,0.001232629998412449,0.00018394899962004274
2473,0.0011821099978988059,0.0001824810024118051
2474,0.0013094700043438934,0.000185349999810569
2475,0.0012987199952476658,0.00020073999621672556
2476,0.0012590900005307049,0.00019407999934628606
2477,0.0012808800020138733,0.00018886999896494672
2478,0.0014060600005905144,0.00023148999753175303
2479,0.001208299996505957,0.00022397999418899417
2480,0.0013736299952142872,0.00018599900067783892
2481,0.0012859710041084327,0.00019554000027710572
2482,0.0012501300006988458,0.00018807999731507152
2483,0.0008428299988736399,0.00019170999439666048
2484,0.0008806900004856288,0.0001867199971457012
2485,0.0009655099929659627,0.00017966000450542197
2486,0.0015186090022325516,0.00019453000277280807
2487,0.0011509799951454625,0.0001564999984111637
2488,0.0013773700047750026,0.00022680000256514177
2489,0.0011070799955632538,0.0001873700020951219
2490,0.0012218789997859858,0.00018794000061461702
2491,0.0012324209965299815,0.00018520100275054574
2492,0.0011434600019128993,0.00018665999959921464
2493,0.0011269289971096441,0.00019361100567039102
2494,0.0012157200035289861,0.00015402899589389563
2495,0.0011880710007972084,0.00018791999900713563
2496,0.0010524499957682565,0.0001521599988336675
2497,0.0007848290042602457,0.0002741489952313714
2498,0.0010820000024978071,0.00019042000349145383
2499,0.0011375399990356527,0.00017795000167097896
2500,0.0012751400063280016,0.00020745900110341609
2501,0.002225258998805657,0.0007186000002548099
2502,0.0010755199982668273,0.00017736999870976433
2503,0.0019053799987887032,0.0020874000038020313
2504,0.00392931899841642,0.0001713599995127879
2505,0.0011530300034792162,0.0003396399988560006
2506,0.0010999200021615252,0.000182791001861915
2507,0.0010758999997051433,0.0001893799999379553
2508,0.0010837000008905306,0.00017225999908987433
2509,0.001105729999835603,0.00018119000014849007
2510,0.0011309399997116998,0.0001854110014392063
2511,0.0010759489960037172,0.00023999000404728577
2512,0.0011687699952744879,0.00020188999769743532
2513,0.0010873800056288019,0.00018319000082556158
2514,0.0010387510046712123,0.0001808500019251369
2515,0.0010754699978861026,0.00017871000454761088
2516,0.0010256399982608855,0.00017235000268556178
2517,0.0011693899941747077,0.00018412100325804204
